9E+15,9E+15,9E+15,8b61792b723a69b1,8332a732fc3287cd,,,,,
9.4E+15,8.7E+15,8b00000000000000,889eb98bf2a1e1a6,e7381469b8bed832,,,,,
aa00000000000000,f100000000000000,ea00000000000000,cbc83ec2dca6c2ac,f4c98639fae27824,,,,,
9f00000000000000,9f00000000000000,9f00000000000000,83275a193d796f18,83293d37ba178c5a,,,,,
8E+15,8E+15,8E+15,a8e1ffa4f115b098,9d0acfd6be140275,,,,,
8E+15,8E+15,8E+15,a881a6bc8a937e9d,9d0befdeae140264,,,,,
c900000000000000,c900000000000000,c900000000000000,837ae7786562c872,a36a9863ab723785,,,,,
bb00000000000000,9.4E+15,8.2E+15,90dccf856ce3b858,faee56a48fc0428b,,,,,
d800000000000000,8c00000000000000,9.3E+15,a9bda89d76394944,84210beef69cc975,,,,,
ac00000000000000,b500000000000000,a400000000000000,a8dc6a1e1f337245,b43acde6f160ca8c,,,,,
8.3E+15,a400000000000000,c900000000000000,89b283cb6cf4dc26,b930a1423c9f7dca,,,,,
b700000000000000,a100000000000000,b000000000000000,91e2d2d4ac63a1f6,8378306a1ffe3147,,,,,
8.00E+00,8.00E+00,9.00E+00,a11af71fd2147b11,a911ef137e1384ce,,,,,
8E+15,8E+15,8E+15,a0add485b234fe3c,a11fdc153f10866f,,,,,
8E+15,c000000000000000,8E+15,80dde39af18cee84,a91e99337f10826f,,,,,
9c00000000000000,9c00000000000000,9c00000000000000,aba97f107317701a,a307ff039f1384cc,,,,,
ed00000000000000,9a00000000000000,f300000000000000,9996ed7c68b70886,dee97c94b61a01b8,,,,,
a100000000000000,f300000000000000,8.8E+15,fd88a5f8a9c50b91,da6a338cf89a5136,,,,,
9f00000000000000,9f00000000000000,9f00000000000000,ab977b3562113127,aba3fe06c71384ca,,,,,
8E+15,a000000000000000,a100000000000000,a8889fa6bd88565e,b569f9aef0e09092,,,,,
8.1E+15,e000000000000000,c000000000000000,a8c42a45f8f2abe3,9de5ad34e0e4a9b0,,,,,
b300000000000000,b100000000000000,b300000000000000,fe0a70672c493d35,fe219006f80e9fda,,,,,
8d00000000000000,b700000000000000,9b00000000000000,ac96960e0ba559f5,f85360e5a1325f78,,,,,
eb00000000000000,da00000000000000,c000000000000000,d7b92392bd811978,f55864c38a374772,,,,,
8E+15,8.3E+15,8E+15,a8917d6116327adb,d87228adac721e5b,,,,,
8E+15,8E+15,8E+15,a8fb6df8185a08f2,fd65e6340f98920d,,,,,
8E+15,8E+15,8E+15,a8d928a779be4315,f561a21d5fb0922d,,,,,
8E+15,8E+15,8E+15,a82a6eb4364fc5d1,a8f8c5a07fd0866e,,,,,
e400000000000000,af00000000000000,b200000000000000,80cff915449db6a3,d0487df48d370667,,,,,
d100000000000000,d600000000000000,de00000000000000,e1e45c316e53af24,d9589fd6be22006b,,,,,
a400000000000000,a400000000000000,a400000000000000,8822c1bb99276e3f,800c553ded379ccb,,,,,
8.1E+15,8.9E+15,c000000000000000,a9de2571f1d16c11,8c5bb6622f363370,,,,,
8E+15,a000000000000000,8E+15,a89bfd0dcb436530,e0087ded4b32176d,,,,,
b400000000000000,b400000000000000,b400000000000000,f63c67267205613e,e618492dcb269ed9,,,,,
8E+15,8E+15,8E+15,a8e6b6147a65651b,f999e6c05b92026f,,,,,
8E+15,8E+15,8E+15,a89505165f7b7e14,e989e6904f9206ef,,,,,
a100000000000000,a100000000000000,a100000000000000,880dcfa1671f6b16,a8127f3d273f80ca,,,,,
8E+15,8E+15,8E+15,8191e3a85a5d3f36,89f377105a9086ef,,,,,
8E+15,8E+15,8E+15,a180ddd17d706cae,8971e9905f9086ef,,,,,
8.1E+15,8E+15,8.1E+15,890f7d097e3a5d90,89b1eb125e9086ef,,,,,
8E+15,e800000000000000,a000000000000000,ccc2cdc33d313a1d,847c2e7c0416f66f,,,,,
ce00000000000000,f800000000000000,c200000000000000,a886ae5dce21ba39,885e2c760e36c66f,,,,,
d400000000000000,d600000000000000,d400000000000000,a3b9d6994c72066b,a3e1c6fa2a703785,,,,,
8E+15,8E+15,8E+15,a898b21b33b4bf31,a8b46e8560fe27c5,,,,,
8.4E+15,8E+15,8E+15,a89d06df9b9482ba,dca25bc57e9023d1,,,,,
9E+15,c000000000000000,8E+15,b8c61b5771240f76,e9b4ee9146ba244b,,,,,
8E+15,8E+15,8E+15,a8e3c902a19afbda,8905dd927f30866f,,,,,
8E+15,8E+15,8E+15,a8acddded100d7a2,a1626f4c7f30924f,,,,,
8.3E+15,8.3E+15,8.3E+15,8117583e7d235b6a,8910ff32fb10866f,,,,,
bb00000000000000,bd00000000000000,8d00000000000000,d381b5d93e81c27a,e2210b663f73ba23,,,,,
ec00000000000000,f900000000000000,a200000000000000,c0e2f8111f1afe2d,e259895637b6f025,,,,,
9c00000000000000,9.7E+15,b500000000000000,df3c02f910ae6f44,a2014b626b73e37b,,,,,
9.3E+15,ff00000000000000,d200000000000000,bacd939942dc1726,f08ebc8ca07dc333,,,,,
d700000000000000,ff00000000000000,8E+15,88abdf8b4653e898,f00e950eb277ca33,,,,,
dc00000000000000,d800000000000000,dc00000000000000,8332e93853727d72,ab7283323e3297c5,,,,,
8E+15,8E+15,8E+15,a8be9298505fe39c,d836b16e5d8842cf,,,,,
8E+15,8E+15,8E+15,a8e67419d30e69ae,e8142c5758bc36cf,,,,,
a800000000000000,b800000000000000,b800000000000000,a97b6690331a7e61,8b31b1375d3784ca,,,,,
9.5E+15,be00000000000000,8f00000000000000,acfd546e25eea810,8ef42174c2dc36cb,,,,,
eb00000000000000,b600000000000000,f500000000000000,ec85f1e5673c3160,dcf42954c89427eb,,,,,
da00000000000000,d100000000000000,9E+15,f6d91366447a1b45,8c3461dc85fcc6da,,,,,
9b00000000000000,9.2E+15,9.1E+15,b1b767dd01cc6503,b10e56716b33ca69,,,,,
8c00000000000000,be00000000000000,a500000000000000,a0cbe3cd994d5265,eb8dc64925669175,,,,,
8E+15,9E+15,9c00000000000000,a13b457e1abc630b,a33675f1f2136912,,,,,
8E+15,9.2E+15,8E+15,e0de2c7c32873da2,cc5b02a5272b5b6e,,,,,
8.8E+15,9.00E+00,8E+15,a8bad6a6d6b22d11,8d5d184c6d70cb2f,,,,,
8E+15,b000000000000000,8c00000000000000,a914974b360f7563,dc4b23a52729527e,,,,,
a000000000000000,fe00000000000000,9.3E+15,98b1bac378333d23,e476ea08c398dc8f,,,,,
f200000000000000,c400000000000000,c200000000000000,ada19f9b49c4a98c,9876952ccb909d9d,,,,,
8.6E+15,ff00000000000000,8E+15,98b7dc03f2131f51,fcc2ca52cb9cd0a3,,,,,
a900000000000000,aa00000000000000,d900000000000000,a4dea1e2c9a5f28a,891d6737073f0a56,,,,,
8.7E+15,9.2E+15,8.1E+15,a99abaa8b9f04d83,8927375743770c55,,,,,
8.5E+15,ac00000000000000,a000000000000000,be43681c4fc2d867,bc19717a2d153ad2,,,,,
a000000000000000,8.8E+15,9E+15,94bc3fd4c0e31ca6,a977e18d8eb71414,,,,,
8a00000000000000,8.8E+15,e100000000000000,b59f859c8e08f4e1,8373c58deb3d9490,,,,,
9.3E+15,b300000000000000,b300000000000000,fe717a52711c0966,f666e3828e642c8f,,,,,
f300000000000000,f200000000000000,fa00000000000000,cb86c0629cf999d5,8c0259f0f3b6c9b3,,,,,
e900000000000000,f600000000000000,c700000000000000,81abdea113dfc590,a083cf2cd3d6c497,,,,,
df00000000000000,a200000000000000,8.4E+15,a589a6271e5d5b0d,901a4cf2e0f591bf,,,,,
8E+15,8E+15,8E+15,e0921ca5ae6d29ed,997af8e7084246cf,,,,,
c000000000000000,8.1E+15,8E+15,a8e0ae7cf4ca5495,9d2e6f04d19263f1,,,,,
9E+15,9E+15,b000000000000000,8a1bf6b4244d7a47,baf8a8a798068dcb,,,,,
8.3E+15,8.3E+15,8.3E+15,89d0e49537177d4a,8930ff127f10866f,,,,,
f700000000000000,fc00000000000000,f800000000000000,a9aa68bdc11a72ad,c11aad6e3f824a67,,,,,
8.3E+15,8.3E+15,8.3E+15,a1177f175942ef02,8951fb107f30866f,,,,,
bb00000000000000,9E+15,b400000000000000,99fda08d8e42177a,e61bf450a9564375,,,,,
a200000000000000,f100000000000000,f000000000000000,f9ed3e898a0e5027,b90834783d574b57,,,,,
9.8E+15,9.8E+15,9.8E+15,83837c38e8337f13,ab03fc039f3784cc,,,,,
8E+15,8E+15,8E+15,a8a1f56d4d21cf58,a81b0f6a6f32066f,,,,,
8.8E+15,8.8E+15,8E+15,a90e1239bd76641f,a91b3e06ea3386ce,,,,,
fd00000000000000,ff00000000000000,f600000000000000,d8900f2fcde92b61,f41b0a063697d573,,,,,
8E+15,8E+15,8E+15,88c9ccf8993543de,b02fdea9700ad0ed,,,,,
8E+15,8E+15,8E+15,a8e6ecdf5807c468,d0becaa46454d2ee,,,,,
8.3E+15,8.3E+15,8.3E+15,89329e7cb1931b8d,a953dda0731086ef,,,,,
8d00000000000000,bd00000000000000,8.7E+15,dfd09e9c102e47e2,eac8c22aff8416f4,,,,,
b100000000000000,f500000000000000,f400000000000000,d8a3dca660d5aa4e,ea49c1e3b2953c99,,,,,
be00000000000000,b100000000000000,af00000000000000,92be290d54f475c6,cccc471e7b923664,,,,,
8.1E+15,a200000000000000,8E+15,e09e38632d6b287d,9ce2d5e9e84c7aa0,,,,,
8E+15,a300000000000000,8.6E+15,c9b5570b28bc7a51,bc6cc26bf84c78b0,,,,,
9.8E+15,9c00000000000000,9.8E+15,a3037b3f6f152911,ab078903ff1784ce,,,,,
9E+15,9E+15,9.00E+00,89939ffe14ab04f0,cc23b47a4ac16f99,,,,,
8c00000000000000,8.6E+15,f800000000000000,acdf95ca413832dc,b624257ac9c033fb,,,,,
9.4E+15,bc00000000000000,b800000000000000,c36554383b7d5529,ceb13c1f0a954e53,,,,,
8E+15,8E+15,8E+15,88a98e3cf1db710b,80fc9502fb14d6af,,,,,
8E+15,8E+15,8E+15,a8e881787db5591d,80f49d03eb16c6af,,,,,
9E+15,9E+15,9.8E+15,8823d856de23f15e,806fd5e7f4651588,,,,,
8E+15,c000000000000000,8E+15,a8f47b780331db8c,e8539796b530066f,,,,,
8E+15,8E+15,8E+15,a8f09f01fe04678f,b8c3b9a6ad10965e,,,,,
8E+15,e000000000000000,8E+15,a8e34172ad743e3a,c84a96ddbd908667,,,,,
da00000000000000,ad00000000000000,df00000000000000,b9c7c18cac3056be,ab4b4fe77be08088,,,,,
fe00000000000000,e800000000000000,f700000000000000,9bedb58202863dae,a0094eeae5ec9f91,,,,,
9c00000000000000,f000000000000000,9.1E+15,b178a51a8f227d71,b31f0bb179e0cc8c,,,,,
8E+15,8E+15,8E+15,a893879cbad6b314,a419cd3e8e85076f,,,,,
8E+15,c000000000000000,8E+15,a8c4bfbc79a40a2b,c1596c3eae81456f,,,,,
8E+15,8E+15,8E+15,a983e9ccf1375429,8138eb0cfb6086ef,,,,,
8.3E+15,8.3E+15,8.3E+15,89a77c835e3b3c09,a923fb886d1086ef,,,,,
8.3E+15,8.3E+15,8.3E+15,81a57604ed1cfe36,a9217f827d1086ef,,,,,
a900000000000000,a900000000000000,a900000000000000,893ce11c5f27f213,813fa33d153d94ca,,,,,
8.4E+15,be00000000000000,8.3E+15,a8cdbaaabc250e65,a813bd313aa7826f,,,,,
d200000000000000,f800000000000000,c800000000000000,88fbb12e3334899b,90c496525ee7866f,,,,,
9f00000000000000,9f00000000000000,9f00000000000000,8b630b560b37ad1d,ab33873d3617844e,,,,,
8E+15,8E+15,8E+15,81bbb292fe72414d,a12269f8ed98c2cf,,,,,
8E+15,8E+15,8E+15,89b0fa8e2cb6fc21,a0316d5ceb98c2cf,,,,,
8E+15,8E+15,8E+15,89aa7e3872216f5c,a9117d17ad1486cf,,,,,
8E+15,8E+15,8E+15,88b1df40749e22bf,a036dd832750c6ef,,,,,
8E+15,8E+15,8E+15,a8d03b9429fdab38,a03cdb916bd0c4ed,,,,,
8E+15,8E+15,8E+15,8871353b6d99631d,a122fd901718d6ef,,,,,
8E+15,8E+15,8E+15,a8c38b4fab28f3c4,a88bb7c48e058777,,,,,
8E+15,c000000000000000,8E+15,a893e24b339a7749,985ebbe10d30076f,,,,,
9.9E+15,9.9E+15,9.9E+15,a3056b057f256337,ab1735079e3785c8,,,,,
8E+15,8E+15,8E+15,a8c0adb2fcd81e3c,a8a66995e79886e9,,,,,
8E+15,8E+15,8E+15,a88a90caffb18c6e,c8444b94db98d6ed,,,,,
b300000000000000,9.3E+15,b300000000000000,a236132d7c3d4c3b,8a05ed06ef348ecb,,,,,
9a00000000000000,8.4E+15,c900000000000000,efb478a09936d470,b66b79aca91c7920,,,,,
ed00000000000000,9d00000000000000,c800000000000000,81fca2b49c6e74c9,a672e1a999ce6856,,,,,
8.6E+15,8.4E+15,8c00000000000000,a9665d43791639a5,a983f910ff1086cf,,,,,
8E+15,8E+15,8E+15,a09ea085c68b7fe3,a0ed9d93675082af,,,,,
8E+15,8E+15,8E+15,88e4f06da628dbb5,a0ded8917750c2af,,,,,
8E+15,8E+15,8E+15,880f37294d5b6f07,a1d9ddb2271082ef,,,,,
dd00000000000000,d400000000000000,f300000000000000,a9c0fc59bb3c48a5,ebb16451c1bc22f5,,,,,
eb00000000000000,d000000000000000,dc00000000000000,819fecbcc2a9c463,98613349c7dd2ec9,,,,,
f500000000000000,d600000000000000,9.7E+15,f8d0010f5b7dd24e,c7a17fdb7094029a,,,,,
8E+15,8E+15,8E+15,a8a61be347dea845,a437b2937058cb8f,,,,,
8.8E+15,8.1E+15,8E+15,a8ffa4d81660bca3,a0b75ab770b8c887,,,,,
c000000000000000,db00000000000000,8E+15,a8da626d642e5f25,ad28bb825475d6a9,,,,,
a000000000000000,cc00000000000000,8.1E+15,a8d0c8a757d5978c,9839b1c05bd247cf,,,,,
a000000000000000,be00000000000000,8c00000000000000,88c0f1a884dfcee7,f03971e07c867786,,,,,
a000000000000000,8E+15,8E+15,a84d7538171a5b2f,9834f4c8cbc946cf,,,,,
e500000000000000,8E+15,aa00000000000000,c9c4c8d5d53f909c,d449b956f7947230,,,,,
d100000000000000,e500000000000000,9.1E+15,b88416d6db1f41ea,ddcbfc44b486e023,,,,,
9f00000000000000,9d00000000000000,9f00000000000000,ab831b2f7a365603,ab07fa17172785c8,,,,,
8E+15,c000000000000000,8E+15,a8f3d7a60d082c7e,84d5dd5377803267,,,,,
8E+15,8E+15,8E+15,8891bab7d9296b70,84f59d1367d09267,,,,,
8f00000000000000,8f00000000000000,8f00000000000000,a956eb14f9126f41,89d85f13d71086cf,,,,,
a100000000000000,a500000000000000,f700000000000000,f5a866f1788f0ac1,d44bf9b090ed3b22,,,,,
bd00000000000000,af00000000000000,8.3E+15,d0ba8ed0fe09497a,9053ef9c8ca62a73,,,,,
f100000000000000,8.6E+15,9.00E+00,c2bac4726c513a6f,e74da9b6318c1666,,,,,
a500000000000000,a400000000000000,8E+15,bcca4e156f592968,e744b2db8af0d624,,,,,
dc00000000000000,9.4E+15,8E+15,efaa438b488dcb61,d154f7c8eaa24e38,,,,,
a900000000000000,b800000000000000,be00000000000000,a9eb6acd1d216dc0,e7c0b04a77e0de25,,,,,
8.6E+15,9a00000000000000,8.6E+15,e296aae0d5482f8f,e91c21e98c276f66,,,,,
8.5E+15,8.00E+00,fe00000000000000,b982b3d2b910ee1b,db9d80d2942ece27,,,,,
9.00E+00,9.00E+00,9.00E+00,ab11547745266c7b,ab15352b3f3384cc,,,,,
,,,,,,,,,
